document name,begin offset,end offset,context left,text,context right
skylax_syntaxtrees_perseus.conllu,42998,43001,τοῦ κατὰ Βάρκην ,ἐφ’, Ἑσπερίδας στάδια χκʹ
skylax_syntaxtrees_perseus.conllu,43024,43026,στάδια χκʹ. ,ἐκ, δὲ Κυρήνης εἰσὶ
skylax_syntaxtrees_perseus.conllu,43078,43083,χωρία ἐστὶν ἐσχισμένα ,μέχρι, Ἑσπερίδων τάδε·
skylax_syntaxtrees_perseus.conllu,43335,43337,σύσκιος δένδρεσιν ἐμπεπλεγμένοις ,ἐν," ἀλλήλοις, ὡς"
skylax_syntaxtrees_perseus.conllu,43558,43562,εἴρηταί ἐστι δὲ ,κατὰ, τὸν κῆπον Ἄμπελος
skylax_syntaxtrees_perseus.conllu,43709,43712,λιμὴν καὶ ποταμὸς ,ἐπὶ, τῇ πόλει Ἐγχέλειος
skylax_syntaxtrees_perseus.conllu,43733,43737,πόλει Ἐγχέλειος. ,κατὰ, ταῦτα τὰ χωρία
skylax_syntaxtrees_perseus.conllu,43753,43756,ταῦτα τὰ χωρία ,ἀπὸ, Χερρονήσου τῶν Ἀζιριδῶν
skylax_syntaxtrees_perseus.conllu,43819,43824,δὲ Βαρκαίων ἐστὶ ,μέχρι, Ἑσπερίδων. Νασαμῶνες
skylax_syntaxtrees_perseus.conllu,43857,43860,καί Μάκαι. ,ἀπὸ, δὲ Ἑσπερίδων κόλπος
skylax_syntaxtrees_perseus.conllu,43976,43979,αὐτῇ τὸ πλάτος ,ἀπὸ, Ἑσπερίδων εἰς Νέαν
skylax_syntaxtrees_perseus.conllu,43990,43993,πλάτος ἀπὸ Ἑσπερίδων ,εἰς, Νέαν πόλιν τὴν
skylax_syntaxtrees_perseus.conllu,44096,44101,Λιβύων ἔθνος Νασαμῶνες ,μέχρι, τοῦ μυχοῦ τοῦ
skylax_syntaxtrees_perseus.conllu,44116,44119,τοῦ μυχοῦ τοῦ ,ἐπ’, ἀριστερᾷ. τούτων
skylax_syntaxtrees_perseus.conllu,44161,44165,ἔχονται Λιβύων ἔθνος ,παρὰ, τὴν Σύρτιν μέχρι
skylax_syntaxtrees_perseus.conllu,44177,44182,παρὰ τὴν Σύρτιν ,μέχρι, τοῦ στόματος τῆς
skylax_syntaxtrees_perseus.conllu,44217,44220,", Μάκαι. ",εἰς, δὲ τὴν Σύρτιν
skylax_syntaxtrees_perseus.conllu,44235,44238,δὲ τὴν Σύρτιν ,ἀπὸ, Ἑσπερίδων εἰσπλέοντι πρῶτοι
skylax_syntaxtrees_perseus.conllu,44367,44369,Λευκαὶ καλούμεναι. ,ἐν, δὲ τῷ κοιλοτάτῳ
skylax_syntaxtrees_perseus.conllu,44400,44402,"τῆς Σύρτιδος, ",ἐν," τῷ μυχῷ,"
skylax_syntaxtrees_perseus.conllu,44468,44471,τῆς Σύρτιδος. ,ἀπὸ, τούτου τὴν Σύρτιν
skylax_syntaxtrees_perseus.conllu,44524,44527,οἱ Μάκαι χειμάζουσιν ,ἐπὶ, θαλάττῃ τὰ βοσκήματα
skylax_syntaxtrees_perseus.conllu,44624,44627,ἀπελαύνουσι τὰ βοσκήματα ,εἰς, μεσογαίαν ἄνω μεθ’
skylax_syntaxtrees_perseus.conllu,44642,44646,εἰς μεσογαίαν ἄνω ,μεθ’, ἑαυτῶν. μετὰ
skylax_syntaxtrees_perseus.conllu,44655,44659,μεθ’ ἑαυτῶν. ,μετὰ, δὲ τὴν Σύρτιν
skylax_syntaxtrees_perseus.conllu,44674,44677,δὲ τὴν Σύρτιν ,ἔξω, τῆς Σύρτιδος ἐστὶ
skylax_syntaxtrees_perseus.conllu,44750,44753,δὲ ἔρημος· ,ἀπὸ, δὲ Νέας πόλεως
skylax_syntaxtrees_perseus.conllu,44776,44779,Νέας πόλεως ἀπέχει ,εἰς, τὴν Σύρτιν στάδια
skylax_syntaxtrees_perseus.conllu,44798,44800,τὴν Σύρτιν στάδια ,πʹ, †πάντῃ. ὑπ’
skylax_syntaxtrees_perseus.conllu,44809,44812,πʹ †πάντῃ. ,ὑπ’, αὐτῷ δ’ ἐστὶ
skylax_syntaxtrees_perseus.conllu,44858,44862,καὶ νῆσος ὕπεστι ,πρὸς, τὸν ποταμόν.
skylax_syntaxtrees_perseus.conllu,44901,44904,βάθος τῆς Σύρτιδος ,ἔσω, τῶν Ἑσπερίδων πρὸς
skylax_syntaxtrees_perseus.conllu,44919,44923,ἔσω τῶν Ἑσπερίδων ,πρὸς, τοὺς Φιλαίνου Βωμοὺς
skylax_syntaxtrees_perseus.conllu,44945,44948,τοὺς Φιλαίνου Βωμοὺς ,εἰς, τὸν μυχὸν τοῦ
skylax_syntaxtrees_perseus.conllu,45011,45014,΄. πλάτος δὲ ,ἀπὸ, Κίνυφος ποταμοῦ πρὸς
skylax_syntaxtrees_perseus.conllu,45031,45035,ἀπὸ Κίνυφος ποταμοῦ ,πρὸς, τὰς Λευκὰς νήσους
skylax_syntaxtrees_perseus.conllu,45114,45117,. τὰ δὲ ,ἔξω, τῆς Σύρτιδος παροικοῦσι
skylax_syntaxtrees_perseus.conllu,45165,45170,Λίβυες Λωτοφάγοι ἔθνος ,μέχρι, τοῦ στόματος τῆς
skylax_syntaxtrees_perseus.conllu,45239,45242,καὶ ποτῷ. ,ἀπὸ, δὲ Νέας πόλεως
skylax_syntaxtrees_perseus.conllu,45323,45326,παράπλους ἡμέρας μιᾶς ,ἀπὸ, Νέας πόλεως.
skylax_syntaxtrees_perseus.conllu,45340,45343,Νέας πόλεως. ,ἀπὸ, δὲ Γαφάρων Ἀβρότονον
skylax_syntaxtrees_perseus.conllu,45414,45417,ἡμέρας μιᾶς. ,ἀπὸ, δὲ Ἀβροτόνου Ταριχεῖαι
skylax_syntaxtrees_perseus.conllu,45469,45472,λιμήν. παράπλους ,ἀπὸ, Ἀβροτόνου ἡμέρας μιᾶς
skylax_syntaxtrees_perseus.conllu,45496,45500,ἡμέρας μιᾶς. ,κατὰ, δὲ ταῦτά ἐστι
skylax_syntaxtrees_perseus.conllu,45539,45543,"ὄνομα Βραχείων, ",μετὰ, Λωτοφάγους κατὰ Ταριχείας
skylax_syntaxtrees_perseus.conllu,45555,45559,", μετὰ Λωτοφάγους ",κατὰ, Ταριχείας. ἔστι
skylax_syntaxtrees_perseus.conllu,45639,45642,. ἀπέχει δὲ ,ἀπὸ, τῆς ἠπείρου ὡσεὶ
skylax_syntaxtrees_perseus.conllu,45671,45673,στάδια γʹ. ,ἐν, δὲ τῇ νήσῳ
skylax_syntaxtrees_perseus.conllu,45724,45726,", καὶ ἕτερος ",ἐξ, οὗ οἶνον ποιοῦσιν
skylax_syntaxtrees_perseus.conllu,45828,45830,καὶ ἔλαιον πολὺ ,ἐκ, κοτίνων. φέρει
skylax_syntaxtrees_perseus.conllu,45921,45924,εὔγειος. πλοῦς ,ἀπὸ, Ταριχειῶν εἰς τὴν
skylax_syntaxtrees_perseus.conllu,45935,45938,πλοῦς ἀπὸ Ταριχειῶν ,εἰς, τὴν νῆσον ἡμέρας
skylax_syntaxtrees_perseus.conllu,45962,45966,ἡμέρας μιᾶς. ,μετὰ, δὲ τὴν νῆσόν
skylax_syntaxtrees_perseus.conllu,45999,46002,Γιχθὶς πόλις. ,ἀπὸ, δὲ τῆς νήσου
skylax_syntaxtrees_perseus.conllu,46016,46019,δὲ τῆς νήσου ,εἰς, Γιχθὶν πλοῦς ἡμέρας
skylax_syntaxtrees_perseus.conllu,46070,46073,. . . ,ἀπὸ, δὲ Ἐσχίδων εἰς
skylax_syntaxtrees_perseus.conllu,46085,46088,ἀπὸ δὲ Ἐσχίδων ,εἰς, Νέαν πολιν πλοῦς
skylax_syntaxtrees_perseus.conllu,46132,46135,καὶ νῆσος ἔπεστιν ,ἐπ’, αὐτῇ ἐρήμη.
skylax_syntaxtrees_perseus.conllu,46148,46152,αὐτῇ ἐρήμη. ,μετὰ, δὲ ταύτην Κερκινῖτις
skylax_syntaxtrees_perseus.conllu,46195,46199,"πόλις, καὶ ",κατὰ, ταύτην Θάψος.
skylax_syntaxtrees_perseus.conllu,46224,46227,Θάψος. παράπλους ,ἀπὸ, ταύτης εἰς Θάψον
skylax_syntaxtrees_perseus.conllu,46235,46238,παράπλους ἀπὸ ταύτης ,εἰς, Θάψον ἡμέρας καὶ
skylax_syntaxtrees_perseus.conllu,46265,46268,καὶ ἡμίσεως. ,ἀπὸ, δὲ Θάψου εἰς
skylax_syntaxtrees_perseus.conllu,46278,46281,ἀπὸ δὲ Θάψου ,εἰς, Λέπτιν τὴν μικρὰν
skylax_syntaxtrees_perseus.conllu,46313,46316,. . .· ,ἀπὸ, Λέπτεως εἰς Ἀδρύμητα
skylax_syntaxtrees_perseus.conllu,46325,46328,.· ἀπὸ Λέπτεως ,εἰς, Ἀδρύμητα . .
skylax_syntaxtrees_perseus.conllu,46344,46347,. . . ,ἀπὸ, δὲ Λέπτεως τῆς
skylax_syntaxtrees_perseus.conllu,46402,46406,ἐστι κόλπος μέγας ,εἴσω,", ἐν ᾧ"
skylax_syntaxtrees_perseus.conllu,46408,46410,"μέγας εἴσω, ",ἐν, ᾧ ἡ Σύρτις
skylax_syntaxtrees_perseus.conllu,46540,46542,στάδια ͵β. ,ἐν, ταύτῃ τῇ Σύρτιδι
skylax_syntaxtrees_perseus.conllu,46704,46706,"μικρόν, καὶ ",ἐν, τῷ στόματι νῆσος
skylax_syntaxtrees_perseus.conllu,46941,46945,πόλις τὸ ἐπέκεινα ,πρὸς, ἡλίου δυσμάς·
skylax_syntaxtrees_perseus.conllu,47079,47083,", καὶ βοσκήματα ",παρ’, αὐτοῖς ἐστι καὶ
skylax_syntaxtrees_perseus.conllu,47159,47163,καὶ κάλλιστοι. ,μετὰ, δὲ τὴν Σύρτιν
skylax_syntaxtrees_perseus.conllu,47213,47216,. παράπλους δὲ ,ἀπὸ, Ἀδρύμητος ἐπὶ Νέαν
skylax_syntaxtrees_perseus.conllu,47227,47230,δὲ ἀπὸ Ἀδρύμητος ,ἐπὶ, Νέαν πόλιν ἡμέρας
skylax_syntaxtrees_perseus.conllu,47256,47260,ἡμέρας ἐστίν. ,μετὰ, δὲ Νέαν πόλιν
skylax_syntaxtrees_perseus.conllu,47308,47311,πόλις. παράπλους ,ἀπὸ, Νέας πόλεως εἰς
skylax_syntaxtrees_perseus.conllu,47324,47327,ἀπὸ Νέας πόλεως ,εἰς, Ἑρμαίαν ἡμέρας καὶ
skylax_syntaxtrees_perseus.conllu,47356,47359,καὶ ἡμίσεως. ,ἀπὸ, δὲ Νέας πόλεώς
skylax_syntaxtrees_perseus.conllu,47381,47384,Νέας πόλεώς ἐστιν ,εἰς, ἰσθμὸν στάδια ρπʹ
skylax_syntaxtrees_perseus.conllu,47408,47412,στάδια ρπʹ πεζῇ ,πρὸς, τὴν ἑτέραν θάλασσαν
skylax_syntaxtrees_perseus.conllu,47437,47441,ἑτέραν θάλασσαν τὴν ,πρὸς, Καρχηδόνα. ἔστι
skylax_syntaxtrees_perseus.conllu,47467,47470,"δὲ ἀκτή, ",δι’, ἧς ἰσθμός ἐστιν
skylax_syntaxtrees_perseus.conllu,47518,47521,. . παράπλους ,ἀπὸ, τοῦ ποταμοῦ ἐντεῦθεν
skylax_syntaxtrees_perseus.conllu,47543,47546,τοῦ ποταμοῦ ἐντεῦθεν ,εἰς, Καρχηδόνα ἥμισυ ἡμέρας
skylax_syntaxtrees_perseus.conllu,47599,47601,Καρχηδονίων χώρα ἐστὶν ,ἐν, κόλπῳ. Καρχηδών
skylax_syntaxtrees_perseus.conllu,47619,47623,. Καρχηδών. ,μετὰ, δὲ τὸν ἰσθμὸν
skylax_syntaxtrees_perseus.conllu,47688,47691,λιμήν. παράπλους ,ἀπὸ, Ἑρμαίας ἥμισυ ἡμέρας
skylax_syntaxtrees_perseus.conllu,47713,47716,Ἑρμαίας ἥμισυ ἡμέρας ,εἰς, Καρχηδόνα. ἔπεισι
skylax_syntaxtrees_perseus.conllu,47744,47747,ἔπεισι δὲ νησία ,ἐπὶ, τῇ Ἑρμαίᾳ ἄκρᾳ
skylax_syntaxtrees_perseus.conllu,47799,47802,. πλοῦς δὲ ,ἀπὸ, Ἑρμαίας ἐπὶ Κόσυρον
skylax_syntaxtrees_perseus.conllu,47811,47814,δὲ ἀπὸ Ἑρμαίας ,ἐπὶ, Κόσυρον ἡμέρας.
skylax_syntaxtrees_perseus.conllu,47831,47834,Κόσυρον ἡμέρας. ,ἀπὸ, Ἑρμαίας ἄκρας πρὸς
skylax_syntaxtrees_perseus.conllu,47849,47853,ἀπὸ Ἑρμαίας ἄκρας ,πρὸς," ἥλιον ἀνίσχοντα,"
skylax_syntaxtrees_perseus.conllu,47878,47881,"ἀνίσχοντα, μακρὰν ",ἀπὸ," Ἑρμαίας, εἰσὶ"
skylax_syntaxtrees_perseus.conllu,47915,47919,νῆσοι τρεῖς μικραὶ ,κατὰ," τοῦτο, ὑπὸ"
skylax_syntaxtrees_perseus.conllu,47927,47930,"κατὰ τοῦτο, ",ὑπὸ, Καρχηδονίων οἰκούμεναι·
skylax_syntaxtrees_perseus.conllu,48032,48035,ἢ τρεῖς. ,ἀπὸ, δὲ Κοσύρου ἐπὶ
skylax_syntaxtrees_perseus.conllu,48047,48050,ἀπὸ δὲ Κοσύρου ,ἐπὶ, Λιλύβαιον ἀκρωτήριον Σικελίας
skylax_syntaxtrees_perseus.conllu,48100,48104,ἡμέρας μιᾶς. ,μετὰ, Καρχηδόνα Ἰτύκη πόλις
skylax_syntaxtrees_perseus.conllu,48151,48154,. παράπλους δὲ ,ἀπὸ, Καρχηδόνος εἰς Ἰτύκην
skylax_syntaxtrees_perseus.conllu,48166,48169,δὲ ἀπὸ Καρχηδόνος ,εἰς, Ἰτύκην μιᾶς ἡμέρας
skylax_syntaxtrees_perseus.conllu,48190,48193,μιᾶς ἡμέρας. ,ἀπὸ, Ἰτύκης εἰς Ἵππου
skylax_syntaxtrees_perseus.conllu,48201,48204,. ἀπὸ Ἰτύκης ,εἰς, Ἵππου ἄκραν παράπλους
skylax_syntaxtrees_perseus.conllu,48268,48271,", καὶ λίμνη ",ἐπ’," αὐτῇ ἐστι,"
skylax_syntaxtrees_perseus.conllu,48293,48295,", καὶ νῆσοι ",ἐν," τῇ λίμνῃ,"
skylax_syntaxtrees_perseus.conllu,48310,48314,"λίμνῃ, καὶ ",περὶ, τὴν λίμνην πόλεις
skylax_syntaxtrees_perseus.conllu,48333,48335,τὴν λίμνην πόλεις ,ἐν, ταῖς νήσοις αἵδε
skylax_syntaxtrees_perseus.conllu,48430,48434,καὶ λιμήν. ,κατ’, ἐναντίον αὐτῶν Καλάθη
skylax_syntaxtrees_perseus.conllu,48435,48443,λιμήν. κατ’ ,ἐναντίον, αὐτῶν Καλάθη νῆσος
skylax_syntaxtrees_perseus.conllu,48473,48475,νῆσος καὶ πόλις ,ἐν, τῇ νήσῳ Εὔβοια
skylax_syntaxtrees_perseus.conllu,48694,48696,καὶ κόλπος· ,ἐν, δὲ τῷ κόλπῳ
skylax_syntaxtrees_perseus.conllu,48745,48747,. Χάλκα πόλις ,ἐν, τῷ ποταμῷ.
skylax_syntaxtrees_perseus.conllu,48805,48807,. Σίγη πόλις ,ἐν, τῷ ποταμῷ.
skylax_syntaxtrees_perseus.conllu,48823,48826,ποταμῷ. καὶ ,πρὸ, τοῦ ποταμοῦ νῆσος
skylax_syntaxtrees_perseus.conllu,48902,48904,καὶ ὁ κόλπος ,ἐν, αὐτῇ. ἔρημος
skylax_syntaxtrees_perseus.conllu,48958,48960,Ἡράκλειος στήλη ἡ ,ἐν, Λιβύῃ. ἄκρα
skylax_syntaxtrees_perseus.conllu,48991,48993,Ἀβιλυκὴ καὶ πόλις ,ἐν, ποταμῷ καὶ ἀντίον
skylax_syntaxtrees_perseus.conllu,49036,49039,Γάδειρα νῆσοι. ,ἀπὸ, Καρχηδόνος ταύτῃ ἐστὶν
skylax_syntaxtrees_perseus.conllu,49063,49066,Καρχηδόνος ταύτῃ ἐστὶν ,ἐφ’, Ἡρακλείους στήλας τοῦ
skylax_syntaxtrees_perseus.conllu,49169,49173,εἰσὶ νῆσοι αὗται ,πρὸς, τῇ Εὐρώπῃ·
skylax_syntaxtrees_perseus.conllu,49233,49237,καὶ Ἡράκλειοι στῆλαι ,κατὰ," ταύτας, ἡ"
skylax_syntaxtrees_perseus.conllu,49252,49254,", ἡ μὲν ",ἐν, τῇ Λιβύῃ ταπεινή
skylax_syntaxtrees_perseus.conllu,49278,49280,", ἡ δ’ ",ἐν, τῇ Εὐρώπῃ ὑψηλή
skylax_syntaxtrees_perseus.conllu,49319,49329,δέ εἰσιν ἄκραι ,καταντικρὺ, ἀλλήλων· διέχουσι
skylax_syntaxtrees_perseus.conllu,49357,49360,διέχουσι δὲ αὗται ,ἀπ’, ἀλλήλων πλοῦν ἡμέρας
skylax_syntaxtrees_perseus.conllu,49400,49403,. παράπλους Λιβύης ,ἀπ’, Αἰγύπτου τοῦ Κανωπικοῦ
skylax_syntaxtrees_perseus.conllu,49436,49441,τοῦ Κανωπικοῦ στόματος ,μέχρι," Ἡρακλείων στηλῶν,"
skylax_syntaxtrees_perseus.conllu,49483,49487,τιθεμένου τοῦ λογισμοῦ ,κατὰ, ταὐτὰ ἅπερ ἐν
skylax_syntaxtrees_perseus.conllu,49499,49501,κατὰ ταὐτὰ ἅπερ ,ἐν, Ἀσίᾳ καὶ Εὐρώπῃ
skylax_syntaxtrees_perseus.conllu,49529,49533,"Εὐρώπῃ γέγραπται, ",κατὰ, τοὺς κόλπους κύκλῳ
skylax_syntaxtrees_perseus.conllu,49617,49619,πολίσματα ἢ ἐμπόρια ,ἐν," τῇ Λιβύῃ,"
skylax_syntaxtrees_perseus.conllu,49630,49633,"τῇ Λιβύῃ, ",ἀπὸ, τῆς Σύρτιδος τῆς
skylax_syntaxtrees_perseus.conllu,49651,49655,τῆς Σύρτιδος τῆς ,παρ’, Ἑσπερίδας μέχρι Ἡρακλείων
skylax_syntaxtrees_perseus.conllu,49666,49671,τῆς παρ’ Ἑσπερίδας ,μέχρι, Ἡρακλείων στηλῶν τῶν
skylax_syntaxtrees_perseus.conllu,49693,49695,Ἡρακλείων στηλῶν τῶν ,ἐν," Λιβύῃ, πάντα"
skylax_syntaxtrees_perseus.conllu,49753,49756,δὲ Ἡρακλείους στήλας ,εἰς, τὸ ἔξω πλέοντι
skylax_syntaxtrees_perseus.conllu,49791,49793,ἔχοντι τὴν Λιβύην ,ἐν," ἀριστερᾷ, κόλπος"
skylax_syntaxtrees_perseus.conllu,49822,49827,κόλπος ἐστὶ μέγας ,μέχρι, Ἑρμαίας ἄκρας.
skylax_syntaxtrees_perseus.conllu,49877,49881,Ἑρμαία ἄκρα. ,κατὰ, δὲ μέσον τὸν
skylax_syntaxtrees_perseus.conllu,49934,49938,καὶ πόλις. ,περὶ, δὲ τὴν πόλιν
skylax_syntaxtrees_perseus.conllu,49973,49975,"κεῖται μεγάλη, ",ἐν, δὲ τῇ λίμνη
skylax_syntaxtrees_perseus.conllu,50016,50020,νῆσοι πολλαί. ,περὶ, δὲ τὴν λίμνην
skylax_syntaxtrees_perseus.conllu,50268,50270,καὶ Ἑρμαίας ἄκρας ,ἐν, τῷ μεταξύ.
skylax_syntaxtrees_perseus.conllu,50282,50285,τῷ μεταξύ. ,ἀπὸ, δὲ τῆς Ἑρμαίας
skylax_syntaxtrees_perseus.conllu,50330,50333,"τέταται μεγάλα, ",ἀπὸ, δὲ τῆς Λιβύης
skylax_syntaxtrees_perseus.conllu,50348,50351,δὲ τῆς Λιβύης ,ἐπὶ," τὴν Εὐρώπην,"
skylax_syntaxtrees_perseus.conllu,50407,50410,· ἐπικλύζει δὲ ,ἐπ’, αὐτὰ ἐνιαχῆ.
skylax_syntaxtrees_perseus.conllu,50443,50446,δὲ τὸ ἕρμα ,ἐπὶ, ἑτέραν ἄκραν τῆς
skylax_syntaxtrees_perseus.conllu,50528,50531,Ἱερὸν Ἀκρωτήριον. ,ἀπὸ, δὲ τῆς Ἑρμαίας
skylax_syntaxtrees_perseus.conllu,50591,50594,ἐξίησι δὲ οὗτος ,εἰς, λίμνην μεγάλην.
skylax_syntaxtrees_perseus.conllu,50611,50615,λίμνην μεγάλην. ,μετὰ, δὲ Ἀνίδην εἶτα
skylax_syntaxtrees_perseus.conllu,50719,50724,πόλις Λιβύων ἐστὶ ,πέραν," τοῦ ποταμοῦ,"
skylax_syntaxtrees_perseus.conllu,50749,50753,καὶ λιμήν. ,μετὰ, δὲ Λίξον Κράβις
skylax_syntaxtrees_perseus.conllu,50826,50829,Θυμιατηρία ὄνομα. ,ἀπὸ, Θυμιατηρίας πλοῦς εἰς
skylax_syntaxtrees_perseus.conllu,50848,50851,ἀπὸ Θυμιατηρίας πλοῦς ,εἰς," Σολόεσαν ἄκραν,"
skylax_syntaxtrees_perseus.conllu,50885,50888,ἣ ἀνέχει μάλιστα ,εἰς, τὸν πόντον.
skylax_syntaxtrees_perseus.conllu,50960,50963,καὶ ἱερωτάτη. ,ἐπὶ, δὲ τῷ ἀκρωτηρίῳ
skylax_syntaxtrees_perseus.conllu,51028,51030,μεγαλοπρεπὴς Ποσειδῶνος. ,ἐν, δὲ τῷ βωμῷ
skylax_syntaxtrees_perseus.conllu,51116,51119,φασι ποιῆσαι. ,ἀπὸ, δὲ Σολόεντος ἄκρας
skylax_syntaxtrees_perseus.conllu,51167,51171,ὄνομα Ξιῶν. ,περὶ, τοῦτον τὸν ποταμὸν
skylax_syntaxtrees_perseus.conllu,51220,51224,Αἰθίοπες ἱεροί. ,κατὰ, δὲ ταῦτα νῆσός
skylax_syntaxtrees_perseus.conllu,51274,51277,. παράπλους δὲ ,ἀπὸ, Ἡρακλείων στηλῶν ἐπὶ
skylax_syntaxtrees_perseus.conllu,51295,51298,ἀπὸ Ἡρακλείων στηλῶν ,ἐπὶ, Ἑρμαίαν ἄκραν ἡμερῶν
skylax_syntaxtrees_perseus.conllu,51325,51328,ἡμερῶν δύο. ,ἀπὸ, δὲ Ἑρμαίας ἄκρας
